RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
164122,9682,Woodmoor,Neighborhood,MD,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County,178906,179128,179865,180838,181068,180861,180783,181666,182456,183060,183473,183998,184423,184080,182689,180881,180491,180783,181233,179777,177989,176292,175468,174340,173145,173054,174083,176074,177441,178501,178606,179975,181791,184233,185536,187735,190584,194124,196434,198140,199315,200601,202783,203978,206167,207429,209529,210418,210996,210852,211895,213106,214980,216656,218207,220580,222352,225611,228935,232271,235058,237685,240103,242418,245150,248730,252366,255344,258391,261070,264190,268735,273626,277744,280860,285899,291519,296865,303032,309388,315665,319225,322859,326468,331127,338025,346083,351217,354728,357093,359535,362813,366345,372974,378160,382951,385647,387893,389426,393772,398991,407007,414070,421487,429382,435986,443728,448950,457240,465095,473485,481072,488807,496947,505842,513050,519100,525747,530395,537736,541627,546314,552421,557234,559478,557190,553804,553055,551503,550167,551147,551992,554484,555297,554182,553964,551208,550389,548881,548664,548435,545626,541246,535718,530488,524288,517599,508057,506081,503398,503775,497532,492012,486933,482093,478259,472934,470796,467429,467635,464847,465379,463601,464852,464799,465355,464719,464979,468078,466953,469803,470929,475901,474878,473063,468889,468144,469827,474622,477853,477339,480364,478511,477667,470397,468613,467796,469924,469495,468262,465320,462352,459921,456756,458484,460930,466840,470253,474144,478975,483329,486379,489514,495088,502583,508593,513322,516883,521009,524485,527469,529246,532280,535812,538964,539047,539603,541975,543102,543096,540093,538782,539117,539489,539930,537526,535959,534221,533145,532933,532387,531654,530300,529259,528409,526099,523010,522756,524893,529362,530498,528622,525241,523669,525124,525982,526983,528080,531732,533385,532455,530181,529837,530205,535271,538243,540503,540051,536324,536552,536017,540630,542775,544101,543282,546946,547850,552784,554553,559494,564232,567492,568840,566552,565066,566349,572274,573989,571326,563872,559609,557010,556014,554103,553231,553091,554273,554324,552041,550938,553831,559140,564256,567785
763380,9684,Bruce's Park,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92590,91676,90640,89614,89436,90247,91192,92341,93579,94670,94852,94026,93823,95059,98067,99649,100353,99867,100283,100096,99677,98847,99577,102129,103758,104522,104300,105699,106937,107907,107452,108385,110514,114522,118076,120842,123202,124828,125715,126185,126759,128587,130595,131438,130625,129025,128844,129942,132432,134811,137093,139024,141565,142515,143818,145466,148391,151341,153981,157214,160129,163196,165397,167969,169299,171969,174581,177585,179842,181360,181394,180142,179119,180212,183238,184663,186850,189706,194908,199070,201722,203888,206053,208067,209352,208877,207675,207858,207034,205064,199732,195734,192410,189373,187546,186145,185405,184091,182675,182472,181092,180136,177806,175751,173873,173343,172432,171275,168704,165437,161724,157173,156448,155631,157871,159120,161102,161509,161624,161170,161869,162401,164516,166671,166722,164584,161257,159109,158205,157806,157115,155921,154275,154753,154227,152447,150192,149955,150698,150832,150511,150876,150925,151414,151660,151791,151607,152914,153647,153507,151757,150443,148720,146691,145067,143491,143302,141644,140527,139048,138428,138379,138679,138930,138703,137920,137524,137735,136920,137080,136804,136210,134799,133811,133117,132621,131928,131461,130699,129587,129013,128713,128896,129064,129666,129266,129390,128800,129237,129647,130635,131762,132243,131787,131189,131253,132044,132738,132713,132089,131173,130644,130511,130306,130870,131795,132955,133614,134104,135541,137345,139934,141673,143076,143505,144593,145538,146587,146375,146385,146080,146563,146934,148181,149616,151653,153038,153561,153015,152875,153917,155055,156384,156702,157161,156764,156803,156568,157326,158492,160460
269916,9709,Stonewood-Pentwood-Winston,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135833,135109,133602,130295,126391,122884,120587,118735,117700,117084,117202,117558,118177,117875,117532,117123,118052,119150,120402,121473,121879,121545,120784,120306,119995,119686,119732,121578,123388,124890,123096,121428,119574,119263,118427,117262,115761,115682,117025,117614,117766,117721,120387,122409,124299,124008,124632,125163,126328,127338,126783,125710,123204,121120,120266,120188,120979,121742,122798,123775,124510,124492,124866,125566,127241,128563,128025,126946,125087,123740,121716
269934,9713,Woodbourne Heights,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123419,123674,123504,123548,123434,123449,122986,123364,123892,125146,125924,126599,126430,125355,124939,124950,125633,126059,127349,126986,126604,125037,124465,124180,125704,129356,132547,134151,134069,134103,134333,135459,136207,137166,138412,139743,140308,139132,138077,137826,138385,138759,138679,138099,137501,136746,135497
29365,9713,Westhampton,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,150233,149394,150249,150284,151096,150637,150529,150653,150972,151296,151772,152478,153094,154161,153615,153554,152398,153088,153997,154788,155375,156413,157196,157731,158347,159576,160892,163154,165710,168318,170017,171593,173605,175107,177037,178815,180731,182444,184903,186779,188439,190050,191419,192828,193204,193532,193561,194617,196306,198926,200131,201658,203778,206322,209334,211270,214200,216676,220031,222429,224871,225838,227528,228459,228420,229344,231265,234926,236798,238867,240140,241609,242746,244652,247219,249372,252294,253224,253570,252626,253575,255012,256960,259222,261490,264102,265540,267871,269807,272682,274685,278048,280964,284349,286327,288345,290332,293070,295314,296611,297216,298619,301145,302686,305101,307541,311867,315222,318883,320143,324160,328577,335810,340955,346049,350544,353859,356679,358846,361209,362783,365036,366095,368531,369520,372067,373769,376046,377451,377791,377879,379573,382610,386408,389018,390321,390705,390503,389181,388087,387865,388431,388342,387370,386030,385488,384502,382805,379406,376114,374178,373357,372735,372586,372790,371459,368174,362902,360038,357454,356821,354957,354702,352409,350915,348230,345844,343364,343347,345159,345986,346609,346646,347805,348010,348734,347479,346379,345294,347523,347509,344769,340063,337347,337231,337259,335726,334224,334625,335431,336371,335416,335568,337157,338898,338774,337320,337045,338142,339341,339039,339684,340607,341968,344697,349896,356919,362897,365449,366693,368338,371436,375368,379260,381762,383127,382622,381342,381319,384979,389700,393394,395362,396408,398178,398200,399695,400679,402374,404031,403291,400770,399755,401048,403546,405239,404982,406187,407427,410719,413629,413050,413044,412473,413203,413138,413275,414560,417607,420193,421277,421830,424052,428033,431417,433629,436058,437869,439658,440364,441118,441582,443536,444951,442096,442224,443669,450793,455182,458996,462390,464463,466454,467892,469263,471400,475707,476413,477333,475611,478068,480632,483428,487201,490155,493553,496275,498358,500290,502866,504427,505120,503670,502292
164114,9725,Woodley Gardens,Neighborhood,MD,MD,Rockville,Washington-Arlington-Alexandria,Montgomery County,228858,228319,228148,227273,226717,226344,226013,226145,225661,225750,225901,226997,227605,227849,227393,228128,228928,229945,231106,231664,232888,233255,233679,232832,232974,233997,235930,236840,237301,237118,237100,237348,238027,239077,240498,242504,244211,245808,247282,249145,251093,253520,255344,257246,260050,263261,265720,267311,269196,271634,273726,275022,276415,278619,282835,287256,290036,292534,295904,300316,303806,306430,308981,312896,317712,321528,324529,327218,331987,335996,339550,341864,344532,347587,350973,355069,359050,364454,370338,375990,379574,383223,387763,393199,399175,405216,412525,417693,422369,425500,426864,429646,434066,442159,448827,455321,460258,466158,471022,477941,485104,493547,503404,512351,521913,526669,532849,539271,548613,558709,567168,576119,584255,594393,606337,617077,625067,632873,639167,645912,651014,654846,661346,665406,669649,669845,666101,662921,657475,654560,651954,649817,646373,642522,636931,632115,625339,619103,613501,609743,609510,607784,605491,600855,597007,591519,586004,580475,575515,568400,562281,555862,551454,546267,540397,534508,528313,525008,520910,517657,515454,518937,523682,528758,529162,530908,531881,536699,540491,541662,545075,547869,554252,555048,554211,550804,548764,547842,550027,551039,553099,555768,557566,557984,552668,548020,542721,539115,539087,539861,540834,537877,534402,532039,530938,532718,536980,544006,550565,556984,558745,559059,557735,561802,568313,573561,577581,579683,584690,588463,594864,600384,608229,614989,622222,624774,625626,626201,627669,629292,627170,625307,623340,623105,622753,621678,620286,618194,616310,617719,619554,621153,620351,618752,615526,611542,608075,606271,606041,609679,611992,610616,606093,603433,604841,606421,607345,607936,609432,610963,610527,608372,610074,612183,616536,617302,617450,617668,619965,622839,624405,625798,628056,631286,630099,632269,633417,638264,640050,642468,643319,644798,645947,647362,647352,648257,651014,651272,648882,645245,644975,646316,647574,648059,648539,648915,650319,650803,651262,651991,654860,657602,659363,659631
763407,9739,Chesapeake Gardens,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,83931,83737,83179,82021,81226,81399,82340,83258,84026,83900,83767,83469,83806,84379,85510,87120,87784,87065,86255,85894,85716,85916,86125,86362,86251,85257,84198,83103,82996,83360,82336,80936,79948,80484,81397,82693,83035,84068,85139,86896,88660,89975,91295,92428,93018,93598,93546,93795,94538,95120,96036,95623,94443,93069,93183,94196,95852,96166,97556,98278,100221,101102,101708,101553,102853,103732,104548,103905,103432,102546,101633,101049,100204,99959,99125,99784,99457,100368,100018,100546,100741,102547,104129,105329,105594,105906,107474,108429,109736,109921,111583,112551,113226,113120,113137,113415,113845,114540,114677,115730,116676,118383,118559,119202,120347,122427,123889,126321,128803,131611,133004,134127,135159,136653,138615,141109,143041,143677,145303,146674,148152,148893,150933,151895,152692,152832,154426,156353,157572,159060,159542,159581,159934,159854,160274,161176,162729,163796,163921,162316,163185,163742,164966,164613,164588,165579,167040,168732,169432,170664,171315,173098,172524,172134,171170,170451,168874,166977,164694,162187,160263,157801,156099,154085,153513,152797,152295,152426,153373,153669,153907,154130,154833,155789,155897,155626,154687,153555,152815,151146,149576,148504,147325,145909,143626,141510,139128,136542,133788,132135,129782,129319,128630,128796,128447,128113,127956,127413,128206,129272,130970,131494,133437,135374,136758,137364,137571,137636,137005,136964,137201,139038,140204,142025,142516,142921,143631,143513,143810,144973,147665,150314,151071,150609,150157,150505,150865,150142,148332,147094,146467,145825,144962,143842,143483,142714,142292,141597,141053,140511,141014,142636,144716,146173,146876,147444,148207,149015,149853,150299,150962,151406,151938,151769,151059,150540,150357,150946,151590,152982,154083,155038,156120,157896,158617,158263,157463,157759,158400,159049,159777,160451,161008,161126,162202,163407,165257,166569,168043,168890,169393,168917,168388,167582,167570,168236,168259,168127,168181,169544,171334,173291,175558,178726
244484,9754,Olde Huntersville,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112358,110680,109687,107176,105182,104052,103469,103808,104062,104843,106794,109427,112728,115424,117779,121202,125540,129416,132464,134674,136886,140060,140581,141221,140343,142235,144247,145841,146569,147339,149698,152061,155263,156145,159345,162015,166361,169888,173801,178445,181614,183783,185823,188242,192924,198211,202785,205074,207258,209874,211870,212454,214270,217309,218786,218601,216536,214930,214993,216262,217440,215738,214037,213365,213853,212830,211169,209654,209152,207870,204975,201792,197225,194040,191481,188987,186123,183424,182491,181104,178814,177018,176426,176767,176794,176402,175035,173233,170233,167606,165426,166088,166747,167641,166635,166579,167622,168998,169793,169710,168301,166827,163871,160475,156285,151505,147413,142766,138587,134577,130334,126660,124693,124181,123846,122238,120641,119777,120062,120474,120895,121376,123490,126379,128923,129389,129880,130513,131703,131827,130168,127963,125781,124500,122960,121227,119612,118224,117446,117902,119686,121702,123679,125904,127000,128040,127654,127186,126285,126678,127562,126592,124047,122077,120939,120123,119054,118320,118100,117858,118346,119272,119030,118912,118488,118584,119709,119809,121083,119817,120152,119699,120014,119121,118820,119663,120031,119249,116680,115293,114042,114747,114156,114722,113590,113169,112139,111683,111857,113350,115484,117073,118319,118598,119705,120078,120791,119930,119233,117884,118861,118895,120113,121104,122967,123607,124041,124181,126056,128430,130992,133575,133967,134635,134328,134351,133830,134441,134969,135765
243892,9771,Grandy Village,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158421,160161,161255,162933,163282,163424,163057,163492,163603,162858,161984,160584,160337,157995,156055,155115,156603,158205,159794,159290,157940,157260,156304,156257,154547,154680,153657,150805,146155,141346,137875,135741,135365,135149,135084,134272,133331,131908,131089,132158,133730,135306,135273,135003,135046,135639,136374,136661,136747,137170,138061,138263,138599,139280,141174,142558,142058,140440,139027,138421,138779,139167,139361,139817,140452,141190,141934,143399,146378,150426
246620,9792,Port Norfolk,Neighborhood,VA,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,69000,69023,69010,68826,68529,68272,68139,68147,68111,68081,67973,67880,67915,67924,67923,67867,68133,68506,68899,69153,69449,69794,70106,70276,70351,70350,70388,70844,71200,71351,71184,70863,70659,70359,70501,71046,71576,72095,72482,72838,72822,72790,72966,73535,74101,74865,75263,75304,75180,75115,75260,75114,75568,76340,77205,77840,78201,78397,78591,78841,79297,79817,80292,80913,81306,81508,81719,81656,81810,82208,83105,84217,85069,85688,85779,85883,86017,86368,86389,86803,87167,87307,86504,85995,86025,86995,88124,88919,88981,89097,90186,91503,93161,94828,97247,99095,100704,101373,102557,104395,107324,110030,111802,112961,113600,113931,114624,116068,117765,119664,122109,125157,128679,130966,132756,134766,138344,143536,148883,151825,154443,156837,159952,161478,161713,163847,166881,170586,171460,171131,169164,170586,172116,174121,173859,174031,174214,174444,175636,177082,179170,180046,181271,181118,180558,179506,178627,177836,177741,177170,175551,172591,170819,170478,170872,170534,170158,169853,169870,169725,169153,168551,167891,167479,166664,165452,164025,163119,162724,162647,162493,162445,162497,162500,162396,162368,162061,161967,161680,161728,161781,161976,161874,161112,160528,159969,159709,159061,158804,158556,158432,157872,156209,154575,152964,152143,149896,148108,146609,145675,144411,143483,142786,141707,140637,140200,140792,142826,145598,148104,148956,150988,151962,152180,151662,153896,157714,158387,157571,154000,152983,151592,153145,152882,154278,155364,157480,156071,154704,156187,159277,163323,164940,166571,165436,164466,162768,161855,160829,161240,161163,160163,158485,157013,155075,153285,153097,154039,155229,156195,156621,156717,156259,155826,155016,154467,154908,156530,157668,158889,160633,162513,164016,165098,165882,167034,168780,170543,172743,173542,174554,173830,172493,171120,170365,170324,170318,170013,170066,170238,170480,170877,171440,173181,174815,176495,178060,179302,180813,182468,183701,184840,185546,186609
416690,9808,Carroll - Camden Industrial Area,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77531,77843,77927,77416,76657,76187,76870,77327,77341,76951,76988,77651,78241,78103,77048,77159,77575,77819,75843,74158,73127,73096,72600,71256,69853,69135,69880,70052,70120,69284,69259,69613,70245,69773,68543,66780,65695,64420,63505,62897,62868,63121,63414,63246,62937,63118,63799,64938,65836,66836,67430,68057,68425
416352,9808,North Roland Park - Poplar Hill,Neighborhood,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City,234602,235256,235993,237207,238275,238666,239024,239345,239975,240689,241032,241203,241580,242252,242741,242994,242577,243172,243583,244315,244332,244122,244293,244558,245296,245538,245742,245460,246312,246964,248066,248794,249659,250462,251129,252164,251648,251329,250917,252262,254006,255736,257231,258305,259999,261924,264494,266660,269789,271994,274443,276534,279252,281508,282884,284519,286214,288929,292089,295761,299171,302685,306068,308574,308928,310453,314764,319689,324077,326855,328262,329043,329610,332343,334504,336558,339058,342927,345133,347029,347659,349604,351870,355076,359021,362657,367768,373378,379135,381507,383190,384740,387860,390401,393169,395051,397636,399634,402374,405828,409911,415411,420527,425055,431312,438652,447647,456452,464285,470341,472991,475801,480752,487607,496867,508146,516179,521802,525281,530723,535277,541434,550386,559475,564763,566519,567156,568527,572360,577047,580846,583198,584401,585323,583640,581882,582097,585836,590774,593288,593681,595002,594725,593865,593437,594138,598255,601807,603034,597933,588640,581116,574612,568858,564338,562894,562440,561517,555059,542345,530710,525776,529809,532921,537076,537695,541130,536872,533293,526502,526318,529357,531846,529393,521245,510855,499396,489824,480742,477384,471200,464462,452715,449130,447233,449848,449022,451135,452758,453176,450961,447061,448227,455309,466095,468900,471245,470370,472517,472568,474008,480434,488254,496220,501225,503671,507265,510730,513029,515370,519382,524677,530640,534033,536949,540653,543639,547161,546248,547971,548892,551947,552626,552657,549379,543888,541392,536875,533518,526720,525563,526278,529201,531753,532765,535815,536523,538130,535209,537051,539807,546897,547320,545775,542085,536242,532704,529127,533599,539531,546300,550782,552508,549855,549655,551023,555539,560305,565722,570048,570894,569187,569004,567384,567116,566116,569719,571409,573169,573952,576030,576703,581130,587671,591184,589867,586179,588568,588100,587431,587478,589226,590626,591957,589688,586564,584500,586837,590399,590166,589108,588400,586132,582745
158555,9837,Forest Estates,Neighborhood,MD,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County,176985,176537,176122,175520,174741,174241,173641,173379,172776,172529,172380,172885,172668,172455,171999,171957,172606,173085,173721,173867,174330,174675,175141,174848,175352,175771,176742,176926,176533,175972,175689,175749,175895,175498,174984,174874,175134,175843,176433,177059,177763,178596,179077,179479,180877,182754,184384,184865,185694,186542,187417,188131,189267,190455,192356,194204,195787,197438,199640,202592,204647,206568,208518,210888,213362,215979,218499,220536,222116,223949,226606,230064,233619,236826,240029,244103,248534,253378,258621,264579,270216,275189,279109,282831,286472,290808,295100,298971,302542,305981,307749,309735,312651,317361,322059,326119,330914,335397,339984,343334,346918,351561,358288,365298,372882,377890,383304,386702,391291,397113,403265,411466,417284,423437,428427,433087,435242,438769,441867,448181,452633,455601,458692,459810,462898,463689,464485,465241,466277,466946,466846,466154,464738,463665,461026,459380,458049,456576,454181,450709,448726,446345,443783,439764,435389,429586,425138,420412,414384,405894,398469,391818,385575,379047,373612,370079,367833,367881,366099,363493,360744,362946,364004,365319,364996,366695,368214,368790,370299,368003,367358,366715,369453,369828,373286,375034,378596,378763,379834,380155,378644,379963,380416,382037,380857,378910,375928,374479,371175,369350,364800,361632,357645,355354,355695,357731,359371,361553,361354,362301,363290,365965,370727,376749,384463,389225,391653,391619,394396,397255,402319,405584,410184,413322,415807,416090,416425,417729,419034,421041,421134,421688,421858,422478,423337,422496,421953,420642,420415,421406,423401,424180,423591,423319,422963,422373,420637,421477,423152,426224,426923,425909,424176,424518,426294,426576,424886,423333,423450,424095,423894,423944,426225,428508,430585,430676,431632,433567,438503,444103,448832,451594,454302,456430,456082,458537,460251,464300,465174,467941,470979,474629,476998,477348,476975,477649,482028,483128,483911,482910,485636,486651,485559,483069,482246,483793,486098,487809,487507,488275,489710,491765,492495,493556
